"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.540566765E0,-1.446987092E-1,2.050980031E-1,-9.590584040E-2
3.550566765E0,1.412625890E-2,6.398813426E-2,-2.015855312E-1
3.560566765E0,2.328923717E-2,2.637410760E-1,-1.209513173E-1
3.570567031E0,-2.045634985E-1,5.539020896E-1,1.337794960E-1
3.580567031E0,-2.265546471E-1,5.447390676E-1,1.942551434E-1
3.590567031E0,-1.740202308E-1,5.899431109E-1,2.376265824E-1
3.600567031E0,-1.361465901E-1,6.039929986E-1,2.773328125E-1
3.610567031E0,-1.208749637E-1,6.565274000E-1,3.304781020E-1
3.620567031E0,-1.703550518E-1,6.779077053E-1,3.646865487E-1
3.630567297E0,-2.369393557E-1,8.397870064E-1,3.775147200E-1
3.640567297E0,-3.047454059E-1,7.848091125E-1,3.610213697E-1
3.650567030E0,-3.566689491E-1,6.198754907E-1,3.371976018E-1
3.660567030E0,-3.499494195E-1,5.288565755E-1,2.987131178E-1
3.670567030E0,-3.126866519E-1,4.842634201E-1,2.590068579E-1
3.680566730E0,-2.705369592E-1,5.306891799E-1,2.095267773E-1
3.690566730E0,-2.070069611E-1,4.463897645E-1,1.123992056E-1
3.700566730E0,-1.178206354E-1,3.853032589E-1,7.330383174E-3
3.710566730E0,-4.146247730E-2,4.072943926E-1,-4.031710699E-2
3.720566730E0,-2.680171281E-2,3.785837293E-1,-5.070181563E-2
3.730566730E0,-2.802344225E-2,4.225660264E-1,-5.314527452E-2
