"Time (s)","X (hPa)"
8.713627575E0,1.019444824E3
8.813627575E0,1.019444824E3
8.913627575E0,1.019407715E3
9.013627575E0,1.019405273E3
9.113627575E0,1.019405273E3
9.213627575E0,1.019389648E3
9.313627575E0,1.019362305E3
9.413627575E0,1.019377686E3
9.513627575E0,1.019374756E3
9.613627575E0,1.019362549E3
9.713627575E0,1.019344971E3
9.813627575E0,1.019338867E3
9.913627575E0,1.019335693E3
1.001362758E1,1.019312744E3
1.011362758E1,1.019341553E3
1.021362758E1,1.019304932E3
1.031362758E1,1.019293213E3
1.041362758E1,1.019275146E3
1.051362758E1,1.019268799E3
1.061362758E1,1.019290527E3
