"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.831100851E0,-5.513058975E-2,5.421428941E-3,-1.313360315E-2
2.841100851E0,-6.612616032E-2,-5.505422875E-2,-1.374446787E-2
2.851100851E0,-6.612616032E-2,-8.620835841E-2,-1.191187184E-2
2.861101084E0,-5.329799280E-2,-1.027017161E-1,-8.246680722E-3
2.871101084E0,-3.741549700E-2,-1.063669100E-1,-5.803219974E-3
2.881101084E0,-1.603521220E-2,-9.598220140E-2,-2.138028387E-3
2.891101084E0,1.679879380E-3,-6.604980677E-2,-6.414085161E-3
2.901101084E0,2.183843218E-2,-2.084577642E-2,-1.863138936E-2
2.911100850E0,2.977968007E-2,1.153008174E-2,-3.084869497E-2
2.921100850E0,3.039054573E-2,2.557998151E-2,-3.695734590E-2
2.931100850E0,3.100141138E-2,4.085161164E-2,-4.001167417E-2
2.941100850E0,3.955352306E-2,6.650795043E-2,-4.001167417E-2
2.951100850E0,5.604688451E-2,8.727737516E-2,-3.940080851E-2
2.961100850E0,6.765332818E-2,1.049924642E-1,-4.123340547E-2
2.971100850E0,6.093380973E-2,1.220966876E-1,-4.184427112E-2
2.981100850E0,1.084285788E-2,1.563051492E-1,-3.207042441E-2
2.991101116E0,-3.802636266E-2,1.172097698E-1,-3.451388702E-2
3.001101116E0,-6.734789163E-2,3.962988406E-2,-4.245513305E-2
3.011101116E0,-6.856962293E-2,-3.672827408E-2,-4.856378585E-2
3.021101116E0,-6.307183951E-2,-1.088103727E-1,-4.001167417E-2
3.031101116E0,-5.085453019E-2,-1.534035355E-1,-2.901609987E-2
3.041101116E0,-2.275473066E-2,-1.442405581E-1,-2.351831272E-2
3.051101116E0,7.788531948E-3,-9.292787313E-2,-2.229658142E-2
3.061101116E0,2.977968007E-2,-1.962404512E-2,-2.779436857E-2
3.071101116E0,3.894266114E-2,3.779728711E-2,-3.390302137E-2
3.081101116E0,5.238169432E-2,6.589708477E-2,-3.145955876E-2
3.091101116E0,6.826419383E-2,7.383833826E-2,-3.390302137E-2
3.101101116E0,7.681630552E-2,6.956227869E-2,-3.695734590E-2
3.111101349E0,7.009678334E-2,5.673411116E-2,-3.817907721E-2
3.121101349E0,5.054909736E-2,4.696026444E-2,-3.207042441E-2
3.131101349E0,2.550362423E-2,4.573853686E-2,-2.351831272E-2
3.141101349E0,-7.635815418E-4,3.962988406E-2,-2.107485011E-2
3.151101349E0,-1.420261711E-2,3.046690486E-2,-3.329215571E-2
3.161101115E0,-1.985311974E-3,2.741257846E-2,-4.245513305E-2
3.171101115E0,1.695151068E-2,1.641700417E-2,-4.612032697E-2
3.181101115E0,4.566217586E-2,1.641700417E-2,-4.856378585E-2
3.191101115E0,6.398813426E-2,1.091921609E-2,-4.856378585E-2
3.201101115E0,7.864890248E-2,5.345070967E-4,-4.245513305E-2
3.211101115E0,7.987063378E-2,-1.046106778E-2,-3.695734590E-2
3.221101115E0,6.337726861E-2,-1.168279815E-2,-3.878994286E-2
3.231101115E0,3.100141138E-2,-1.962404512E-2,-4.123340547E-2
3.241101115E0,-7.483099122E-3,-2.634356357E-2,-4.612032697E-2
3.251101115E0,-2.947424725E-2,-2.817615867E-2,-4.489859566E-2
3.261101115E0,-2.519819140E-2,-3.061962128E-2,-3.817907721E-2
3.271101115E0,-9.315694682E-3,-2.390010282E-2,-3.084869497E-2
3.281101115E0,-7.635815418E-4,-1.290452853E-2,-2.901609987E-2
3.291100781E0,1.328631863E-2,1.702786796E-2,-2.962696366E-2
3.301100781E0,2.550362423E-2,4.757113010E-2,-3.207042441E-2
3.311100781E0,1.634064503E-2,5.184718594E-2,-3.634648025E-2
3.321100781E0,-1.985311974E-3,4.085161164E-2,-4.306599870E-2
3.331100781E0,-9.926560335E-3,3.901901841E-2,-4.001167417E-2
3.341100781E0,1.389718428E-2,3.229949996E-2,-3.207042441E-2
3.351100781E0,4.444044828E-2,2.496911772E-2,-1.802052557E-2
3.361101014E0,5.177082866E-2,1.886046492E-2,-1.069014147E-2
3.371101014E0,3.344487399E-2,1.641700417E-2,-7.635815535E-3
3.381101014E0,1.450804994E-2,1.824959926E-2,-2.138028387E-3
3.391101014E0,-7.635815418E-4,2.008219436E-2,-4.581489135E-3
3.401101014E0,-9.315694682E-3,7.864889689E-3,-8.857546374E-3
3.411100780E0,-1.237002108E-2,-1.779145002E-2,-1.130100712E-2
3.421100780E0,-1.664607786E-2,-4.466952011E-2,-1.496619824E-2
3.431100780E0,-2.336559631E-2,-7.215845585E-2,-1.557706390E-2
3.441100780E0,-2.336559631E-2,-8.926268667E-2,-1.191187184E-2
3.451100780E0,-6.872233935E-3,-6.971499324E-2,-7.024950348E-3
3.461100780E0,5.955935922E-3,-4.039346427E-2,-8.246680722E-3
3.471100780E0,2.061670274E-2,-5.574145354E-3,-8.857546374E-3
3.481100780E0,3.039054573E-2,1.947133057E-2,-1.313360315E-2
3.491100780E0,3.649919853E-2,4.146247730E-2,-1.863138936E-2
3.501100780E0,3.466660157E-2,5.734497309E-2,-2.657263726E-2
3.511101013E0,2.306016348E-2,5.429064855E-2,-4.001167417E-2
3.521101013E0,2.061670274E-2,5.612324551E-2,-4.245513305E-2
3.531101013E0,2.611448988E-2,6.284276396E-2,-3.940080851E-2
3.541101013E0,2.977968007E-2,5.490151420E-2,-3.573561832E-2
3.551101013E0,2.489275858E-2,4.207334295E-2,-3.084869497E-2
3.561101013E0,1.267545391E-2,2.802344225E-2,-2.840523422E-2
3.571101013E0,4.123340361E-3,2.069306001E-2,-2.229658142E-2
3.581101013E0,-5.650503561E-3,7.864889689E-3,-1.802052557E-2
3.591101079E0,-1.664607786E-2,-7.406740915E-3,-1.618792862E-2
3.601101079E0,-1.908953860E-2,-2.267837152E-2,-1.679879427E-2
3.611101312E0,-1.970040426E-2,-2.634356357E-2,-2.535090782E-2
3.621101312E0,-1.542434748E-2,-2.023491077E-2,-2.901609987E-2
3.631101312E0,4.123340361E-3,-1.229366288E-2,-2.962696366E-2
3.641101312E0,2.306016348E-2,-1.298088697E-3,-3.023782931E-2
3.651101312E0,3.527746722E-2,8.475755341E-3,-3.023782931E-2
3.661101078E0,4.260785133E-2,1.886046492E-2,-3.084869497E-2
3.671101078E0,4.627304152E-2,3.596469015E-2,-2.779436857E-2
3.681101078E0,6.459899992E-2,8.788824081E-2,-2.535090782E-2
3.691101078E0,6.459899992E-2,1.031598672E-1,-2.596177347E-2
3.701101078E0,6.520986557E-2,1.165989041E-1,-3.023782931E-2
3.711101078E0,5.482515693E-2,1.312596649E-1,-3.084869497E-2
3.721101078E0,1.939497143E-2,1.031598672E-1,-3.695734590E-2
3.731101078E0,-5.650503561E-3,5.001459271E-2,-3.512475267E-2
3.741101078E0,-4.108068720E-2,-3.245221451E-2,-3.084869497E-2
