"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.405078375E0,2.225865126E0,1.499296427E0,-6.013323069E-1
3.415053375E0,3.058546782E0,1.330503941E0,-5.071966648E-1
3.425029375E0,3.674449205E0,1.269570947E0,-4.820747077E-1
3.435004375E0,3.931174994E0,1.522398710E0,-5.830031633E-1
3.444979375E0,3.917686462E0,1.660031676E0,-6.437188387E-1
3.454955375E0,3.703963518E0,1.462139130E0,-5.495913029E-1
3.464930375E0,3.385311365E0,1.010882616E0,-4.238094687E-1
3.474906375E0,3.120549440E0,4.598284662E-1,-3.233917952E-1
3.484881375E0,2.897117138E0,1.826738119E-1,-6.828963012E-2
3.494856375E0,2.687219858E0,8.713606000E-1,4.632253647E-1
3.504832375E0,2.607286692E0,2.551591158E0,1.066802382E0
3.514807375E0,2.839975357E0,3.925284624E0,1.384212255E0
3.524783375E0,3.273021221E0,4.080523968E0,1.404351711E0
3.534758375E0,3.625108242E0,3.225974798E0,1.575554013E0
3.544733375E0,3.660241842E0,2.408514261E0,1.736857295E0
3.554709375E0,3.147866488E0,2.204773664E0,1.552491188E0
3.564684375E0,2.385345459E0,2.334503651E0,8.527950048E-1
3.574660375E0,1.865704417E0,2.464940071E0,1.788591892E-1
3.584635375E0,1.708285570E0,2.687378645E0,-1.470211595E-1
3.594610375E0,1.606918216E0,3.229650021E0,-2.010164857E-1
3.604586375E0,1.472574711E0,3.786013842E0,-1.582962275E-1
3.614561375E0,1.377458572E0,4.230461597E0,-2.122374773E-1
3.624537375E0,1.256446481E0,4.386892319E0,-3.265309036E-1
3.634512375E0,1.084348917E0,4.313767433E0,-3.698783815E-1
3.644487375E0,8.156155348E-1,4.083356380E0,-4.017772079E-1
3.654463375E0,4.655250609E-1,3.612664223E0,-4.227888584E-1
3.664438417E0,7.327103615E-2,3.129330397E0,-4.928633869E-1
3.674414417E0,-2.782305181E-1,2.652854443E0,-5.696141124E-1
3.684389417E0,-6.190333962E-1,2.111056566E0,-6.444202662E-1
3.694364417E0,-9.485442042E-1,1.486571193E0,-7.523110509E-1
3.704340417E0,-1.276211858E0,8.007898331E-1,-8.674741387E-1
3.714315417E0,-1.556132436E0,1.012517065E-1,-1.063813806E0
3.724291417E0,-1.761515737E0,-5.042031407E-1,-1.357066512E0
3.734266417E0,-1.943518043E0,-9.658296108E-1,-1.650815248E0
3.744241417E0,-2.161975145E0,-1.300908923E0,-1.894168377E0
3.754217417E0,-2.387888670E0,-1.532539725E0,-2.043200731E0
3.764192417E0,-2.519931078E0,-1.571738124E0,-2.031410694E0
3.774168417E0,-2.384048223E0,-1.403942466E0,-1.702394485E0
3.784143417E0,-1.642119408E0,-9.680268764E-1,-8.728352785E-1
3.794118417E0,-3.785429895E-1,1.306767315E-1,5.528223142E-2
3.804094417E0,3.822858334E-1,1.587132454E0,4.967324138E-1
3.814069417E0,7.921979427E-1,2.452552557E0,3.410288393E-1
3.824045417E0,9.676680565E-1,2.688568592E0,-6.973092258E-2
3.834020417E0,8.584510088E-1,2.145339966E0,-3.753281236E-1
3.843995417E0,5.090576410E-1,1.050789833E0,-4.561267793E-1
3.853971417E0,2.671949565E-1,6.953267753E-2,-2.414320409E-1
3.863946417E0,1.234663799E-1,-5.241048932E-1,1.619490087E-1
