"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.352155417E0,1.080674648E0,-5.243365169E-1,1.076290727E0
3.362191417E0,1.057638645E0,-5.737115741E-1,9.606788158E-1
3.372227417E0,9.988353252E-1,-5.732761621E-1,8.321524858E-1
3.382262417E0,9.098016620E-1,-5.270131230E-1,7.124680877E-1
3.392298417E0,7.949675322E-1,-4.543706179E-1,6.170821786E-1
3.402334417E0,6.696642041E-1,-3.539755940E-1,5.438561440E-1
3.412370417E0,5.376720428E-1,-2.335176170E-1,4.811930060E-1
3.422406417E0,4.071514308E-1,-1.339440495E-1,4.185099304E-1
3.432442417E0,2.809205353E-1,-1.080820933E-1,3.565576077E-1
3.442477292E0,1.563708335E-1,-1.379045099E-1,2.896428704E-1
3.452513292E0,4.202748463E-2,-1.836344451E-1,2.319068462E-1
3.462549292E0,-7.408377528E-2,-2.666047812E-1,1.865837872E-1
3.472585292E0,-1.795271188E-1,-4.013111889E-1,1.550418437E-1
3.482621292E0,-2.577225864E-1,-5.221838355E-1,1.297128499E-1
3.492657292E0,-3.001792133E-1,-6.014195085E-1,9.707741439E-2
3.502693292E0,-3.086301684E-1,-6.157371998E-1,5.356537551E-2
3.512728292E0,-2.965695262E-1,-5.842027068E-1,-1.023491099E-2
3.522764292E0,-2.745883465E-1,-5.011704564E-1,-9.196862578E-2
3.532800292E0,-2.576021850E-1,-3.855620623E-1,-1.731473655E-1
3.542836292E0,-2.673964500E-1,-2.746946216E-1,-2.451210022E-1
3.552872292E0,-3.066722155E-1,-1.757360548E-1,-2.891121507E-1
3.562908292E0,-3.691144288E-1,-6.507475674E-2,-3.097578883E-1
3.572943292E0,-4.476188123E-1,3.725960106E-2,-3.045463562E-1
3.582979292E0,-5.364270210E-1,1.291852593E-1,-2.797901332E-1
3.593015292E0,-6.254953742E-1,2.144634128E-1,-2.337363660E-1
3.603051292E0,-7.114018798E-1,2.860892415E-1,-1.808743030E-1
3.613087292E0,-7.897190452E-1,3.271149695E-1,-1.228437573E-1
3.623123292E0,-8.595319390E-1,3.229698241E-1,-8.999338746E-2
3.633158292E0,-9.204115272E-1,2.625277936E-1,-7.965633273E-2
3.643194292E0,-9.760613441E-1,1.633725911E-1,-9.964565933E-2
3.653230292E0,-1.024297714E0,2.635960840E-2,-1.479655206E-1
3.663266292E0,-1.051342130E0,-1.282975078E-1,-2.168969363E-1
3.673302292E0,-1.061762333E0,-2.547259927E-1,-2.974993587E-1
3.683338292E0,-1.057625771E0,-3.444313109E-1,-3.819279671E-1
